experiment_type,model,concept,file,total_rows,failed_rows,failure_rate
avg,phi3mini_4k_instruct_q4,wine glass,20_weight_wine glass_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_location_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_material_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_temperature_wine glass_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_pattern_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_temperature_wine glass_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_context_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_function_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_scenario_wine glass.json,20,1,0.05
avg,phi3mini_4k_instruct_q4,wine glass,20_value_wine glass_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_value_wine glass_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_value_wine glass_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,1_colour_wine glass.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_weight_wine glass_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_size_wine glass_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,wine glass,20_weight_wine glass_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_material_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_disposition_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_function_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_value_bicycle_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_value_bicycle_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_colour_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_value_bicycle_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_scenario_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_texture_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_pattern_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_weight_bicycle_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_weight_bicycle_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_size_bicycle_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_weight_bicycle_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_shape_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_context_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_temperature_bicycle_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_temperature_bicycle_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_temperature_bicycle_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,1_location_bicycle.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,bicycle,20_weight_bicycle_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_value_knife_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_colour_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_weight_knife_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_weight_knife_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_weight_knife_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_function_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_value_knife_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_context_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_temperature_knife_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_location_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_shape_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_value_knife_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_scenario_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_texture_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_pattern_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_weight_knife_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_material_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_temperature_knife_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_temperature_knife_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,20_size_knife_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,knife,1_disposition_knife.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_weight_sheep_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_texture_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_value_sheep_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_temperature_sheep_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_value_sheep_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_pattern_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_location_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_disposition_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_weight_sheep_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_weight_sheep_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_value_sheep_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_scenario_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_temperature_sheep_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_weight_sheep_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_colour_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_shape_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_material_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_size_sheep_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_context_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,1_function_sheep.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,sheep,20_temperature_sheep_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_temperature_umbrella_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_value_umbrella_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_temperature_umbrella_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_value_umbrella_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_weight_umbrella_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_texture_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_function_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_temperature_umbrella_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_context_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_pattern_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_shape_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_weight_umbrella_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_disposition_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_location_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_weight_umbrella_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_colour_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_scenario_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_value_umbrella_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_size_umbrella_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,1_material_umbrella.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,umbrella,20_weight_umbrella_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_weight_snowboard_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_value_snowboard_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_location_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_weight_snowboard_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_colour_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_pattern_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_function_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_temperature_snowboard_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_texture_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_context_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_shape_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_scenario_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_temperature_snowboard_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_weight_snowboard_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_disposition_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_value_snowboard_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_temperature_snowboard_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,1_material_snowboard.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_weight_snowboard_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_value_snowboard_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,snowboard,20_size_snowboard_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_width_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_length_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_shape_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_weight_donut_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_context_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_pattern_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_height_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_value_donut_monetary_value_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_weight_donut_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_width_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_scenario_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_location_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_temperature_donut_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_texture_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_function_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_material_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_value_donut_monetary_value_euros.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_disposition_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_temperature_donut_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_value_donut_monetary_value_US dollars.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_height_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_length_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,1_colour_donut.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_weight_donut_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_size_donut_length_inches.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_weight_donut_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,donut,20_temperature_donut_temperature_celsius.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_temperature_cake_temperature_fahrenheit.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_width_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_height_meters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,1_material_cake.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_weight_cake_weight_pounds.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_weight_cake_weight_grams.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_height_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,1_colour_cake.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_width_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_temperature_cake_temperature_kelvin.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_weight_cake_weight_ounces.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,1_context_cake.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_height_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,1_function_cake.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_length_centimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_length_millimeters.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_weight_cake_weight_kilograms.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_size_cake_width_feet.json,20,0,0.0
avg,phi3mini_4k_instruct_q4,cake,20_value_cake_monetary_value_euros.json,20,0,0.0
