emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Annoyance,annoyance,-,the feeling or state of being annoyed,anger produced by some annoying irritation,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Annoyance,annoyance,-,the feeling or state of being annoyed,anger produced by some annoying irritation,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Anticipation,anticipation,"looking forward to a future event or state, sometimes with an affective component (e.g., pleasure, anxiety)",a feeling of excitement about something that is going to happen in the near future,anticipating with confidence of fulfillment\n,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
